4.1636,4.1632,4.1624,4.1613,4.16,4.1586,4.1574,4.1565,4.1562,4.1566,4.1581,4.1608,4.165,4.1708,4.1785,4.1882,4.2001,4.2143,4.2308,4.2496,4.2708,4.2943,4.32,4.3477,4.3774,4.4087,4.4415,4.4754,4.5102,4.5456,4.5812,4.6168,4.652,4.6865,4.7202,4.7527,4.784,4.8139,4.8423,4.8694,4.8951,4.9195,4.943,4.9658,4.9881,5.0103,5.0328,5.056,5.0803,5.1061,5.1338,5.1636,5.1961,5.2314,5.2698,5.3115,5.3565,5.4051,5.4572,5.5127,5.5715,5.6336,5.6986,5.7663,5.8366,5.9089,5.9831,6.0587,6.1354,6.2128,6.2907,6.3686,6.4462,6.5233,6.5996,6.6748,6.7487,6.821,6.8917,6.9604,7.0272,7.0918,7.1541,7.214,7.2714,7.3263,7.3785,7.4279,7.4746,7.5185,7.5596,7.5979,7.6333,7.6661,7.6962,7.7237,7.7487,7.7715,7.7921,7.8107,7.8276,7.8428,7.8567,7.8693,7.881,7.8919,7.9023,7.9122,7.9218,7.9313,7.9408,7.9503,7.96,7.9698,7.9798,7.99,8.0002,8.0104,8.0205,8.0303,8.0397,8.0486,8.0566,8.0637,8.0697,8.0743,8.0773,8.0785,8.0778,8.075,8.07,8.0626,8.0528,8.0406,8.0258,8.0087,7.9891,7.9672,7.9433,7.9173,7.8896,7.8605,7.8301,7.7988,7.7668,7.7345,7.7022,7.6702,7.6387,7.6081,7.5785,7.5501,7.523,7.4974,7.4733,7.4506,7.4294,7.4094,7.3905,7.3726,7.3552,7.3382,7.3213,7.3039,7.2859,7.2668,7.2463,7.2239,7.1994,7.1723,7.1426,7.1098,7.0738,7.0344,6.9915,6.9451,6.8951,6.8416,6.7848,6.7247,6.6616,6.5957,6.5274,6.4569,6.3846,6.3108,6.2361,6.1607,6.085,6.0096,5.9347,5.8607,5.788,5.7169,5.6477,5.5807,5.5162,5.4543,5.3951,5.339,5.2858,5.2358,5.1889,5.1451,5.1044,5.0667,5.032,5.0001,4.9708,4.9441,4.9197,4.8976,4.8774,4.859,4.8423,4.8269,4.8129,4.7999,4.7878,4.7765,4.7658,4.7557,4.7461,4.7368,4.7278,4.7191,4.7106,4.7024,4.6943,4.6865,4.6789,4.6716,4.6645,4.6578,4.6514,4.6453,4.6396,4.6343,4.6295,4.625,4.621,4.6175,4.6143,4.6116,4.6093,4.6073,4.6057,4.6044,4.6034,4.6026,4.602,4.6016,4.6013,4.6011,4.601,4.6009
4.1655,4.1651,4.1643,4.1632,4.1619,4.1606,4.1594,4.1585,4.1582,4.1587,4.1602,4.1629,4.1672,4.173,4.1808,4.1905,4.2024,4.2166,4.2331,4.252,4.2731,4.2966,4.3223,4.3501,4.3797,4.411,4.4438,4.4777,4.5125,4.5478,4.5834,4.619,4.6542,4.6887,4.7224,4.7549,4.7862,4.8161,4.8445,4.8716,4.8973,4.9218,4.9454,4.9682,4.9906,5.0129,5.0355,5.0588,5.0832,5.1091,5.1369,5.1669,5.1995,5.2349,5.2735,5.3153,5.3606,5.4093,5.4615,5.5172,5.5762,5.6385,5.7037,5.7716,5.842,5.9145,5.9889,6.0647,6.1415,6.2192,6.2972,6.3753,6.4531,6.5304,6.6069,6.6823,6.7563,6.8289,6.8997,6.9687,7.0356,7.1004,7.163,7.2231,7.2807,7.3358,7.3882,7.4379,7.4849,7.5291,7.5704,7.609,7.6448,7.6779,7.7083,7.7362,7.7616,7.7847,7.8057,7.8248,7.842,7.8577,7.872,7.8851,7.8972,7.9085,7.9193,7.9296,7.9396,7.9495,7.9594,7.9693,7.9794,7.9895,7.9999,8.0103,8.0208,8.0313,8.0416,8.0516,8.0613,8.0703,8.0785,8.0858,8.0918,8.0965,8.0995,8.1008,8.1001,8.0973,8.0922,8.0848,8.0749,8.0625,8.0476,8.0302,8.0105,7.9884,7.9642,7.938,7.9101,7.8807,7.8501,7.8185,7.7862,7.7537,7.7211,7.6888,7.657,7.6261,7.5962,7.5675,7.5401,7.5142,7.4898,7.4668,7.4452,7.425,7.4058,7.3875,7.3698,7.3525,7.3351,7.3175,7.2991,7.2796,7.2587,7.2359,7.2111,7.1837,7.1536,7.1204,7.0841,7.0444,7.0012,6.9545,6.9042,6.8505,6.7934,6.7331,6.6698,6.6037,6.5352,6.4645,6.392,6.3182,6.2432,6.1677,6.092,6.0164,5.9413,5.8672,5.7944,5.7232,5.6539,5.5868,5.5221,5.4601,5.4008,5.3445,5.2912,5.241,5.1939,5.15,5.1091,5.0713,5.0363,5.0042,4.9748,4.9479,4.9233,4.9009,4.8806,4.862,4.845,4.8295,4.8152,4.802,4.7897,4.7783,4.7674,4.7572,4.7474,4.7379,4.7288,4.72,4.7114,4.703,4.6949,4.687,4.6793,4.672,4.6648,4.6581,4.6516,4.6455,4.6398,4.6345,4.6296,4.6252,4.6212,4.6177,4.6146,4.6119,4.6096,4.6076,4.606,4.6048,4.6038,4.603,4.6024,4.602,4.6017,4.6015,4.6014,4.6014
4.1693,4.1689,4.1681,4.167,4.1658,4.1645,4.1634,4.1626,4.1623,4.1629,4.1644,4.1672,4.1715,4.1774,4.1852,4.195,4.207,4.2212,4.2377,4.2566,4.2778,4.3013,4.327,4.3548,4.3844,4.4157,4.4484,4.4823,4.517,4.5523,4.5879,4.6234,4.6586,4.6931,4.7267,4.7592,4.7905,4.8204,4.8489,4.876,4.9018,4.9264,4.95,4.973,4.9955,5.018,5.0408,5.0643,5.0889,5.1151,5.1431,5.1734,5.2063,5.242,5.2809,5.323,5.3686,5.4177,5.4702,5.5263,5.5856,5.6482,5.7138,5.7821,5.8528,5.9257,6.0004,6.0766,6.1539,6.2319,6.3103,6.3887,6.467,6.5446,6.6214,6.6972,6.7716,6.8446,6.9158,6.9851,7.0525,7.1177,7.1806,7.2412,7.2993,7.3548,7.4077,7.4579,7.5054,7.5501,7.592,7.6312,7.6676,7.7014,7.7325,7.7611,7.7873,7.8112,7.833,7.8529,7.871,7.8875,7.9026,7.9166,7.9296,7.9418,7.9534,7.9645,7.9754,7.9861,7.9967,8.0074,8.0181,8.029,8.04,8.051,8.0621,8.0731,8.0839,8.0944,8.1045,8.1138,8.1224,8.1299,8.1361,8.1409,8.1441,8.1454,8.1447,8.1419,8.1367,8.1291,8.119,8.1064,8.0912,8.0735,8.0533,8.0309,8.0062,7.9796,7.9512,7.9213,7.8901,7.858,7.8252,7.7921,7.7589,7.7261,7.6937,7.6622,7.6317,7.6024,7.5745,7.548,7.5229,7.4993,7.4771,7.4562,7.4363,7.4173,7.399,7.381,7.3629,7.3445,7.3254,7.3052,7.2836,7.2601,7.2345,7.2064,7.1756,7.1418,7.1048,7.0644,7.0206,6.9733,6.9225,6.8683,6.8107,6.7499,6.6861,6.6197,6.5508,6.4797,6.4069,6.3328,6.2576,6.1818,6.1058,6.0299,5.9547,5.8803,5.8073,5.7358,5.6663,5.5989,5.534,5.4717,5.4122,5.3556,5.302,5.2515,5.2041,5.1598,5.1186,5.0803,5.045,5.0126,4.9827,4.9554,4.9305,4.9077,4.8869,4.8679,4.8505,4.8346,4.8199,4.8063,4.7937,4.7818,4.7707,4.7601,4.7499,4.7402,4.7308,4.7218,4.7129,4.7044,4.6961,4.688,4.6802,4.6727,4.6655,4.6586,4.6521,4.646,4.6402,4.6349,4.63,4.6256,4.6216,4.6181,4.615,4.6124,4.6101,4.6082,4.6067,4.6054,4.6045,4.6037,4.6032,4.6028,4.6026,4.6024,4.6023,4.6022
4.1749,4.1745,4.1738,4.1728,4.1716,4.1704,4.1693,4.1686,4.1684,4.1691,4.1707,4.1736,4.178,4.184,4.1919,4.2018,4.2138,4.2281,4.2447,4.2636,4.2848,4.3083,4.334,4.3618,4.3914,4.4226,4.4553,4.4891,4.5238,4.5591,4.5946,4.6301,4.6652,4.6996,4.7332,4.7657,4.797,4.827,4.8555,4.8827,4.9086,4.9333,4.9571,4.9802,5.003,5.0257,5.0488,5.0726,5.0976,5.1241,5.1525,5.1832,5.2165,5.2527,5.292,5.3346,5.3806,5.4302,5.4833,5.5398,5.5997,5.6628,5.7289,5.7977,5.869,5.9425,6.0177,6.0944,6.1722,6.2508,6.3298,6.4088,6.4875,6.5658,6.6432,6.7195,6.7945,6.868,6.9398,7.0097,7.0777,7.1435,7.207,7.2682,7.327,7.3832,7.4368,7.4878,7.5361,7.5816,7.6244,7.6645,7.7019,7.7367,7.7689,7.7986,7.8259,7.851,7.874,7.8952,7.9145,7.9323,7.9488,7.9641,7.9783,7.9918,8.0047,8.0171,8.0292,8.0411,8.0529,8.0647,8.0766,8.0885,8.1004,8.1124,8.1243,8.1361,8.1477,8.1589,8.1695,8.1794,8.1884,8.1963,8.2029,8.208,8.2113,8.2127,8.212,8.209,8.2037,8.1959,8.1855,8.1724,8.1568,8.1386,8.1179,8.0948,8.0695,8.0422,8.013,7.9823,7.9504,7.9174,7.8838,7.8499,7.8159,7.7822,7.749,7.7166,7.6852,7.655,7.6262,7.5987,7.5728,7.5482,7.5251,7.5031,7.4823,7.4623,7.4429,7.4238,7.4047,7.3852,7.365,7.3437,7.321,7.2964,7.2697,7.2406,7.2087,7.1739,7.1358,7.0945,7.0498,7.0016,6.9499,6.8949,6.8365,6.7751,6.7107,6.6436,6.5741,6.5026,6.4293,6.3546,6.279,6.2028,6.1264,6.0502,5.9746,5.8999,5.8265,5.7547,5.6848,5.6171,5.5518,5.489,5.4291,5.3721,5.318,5.2671,5.2192,5.1744,5.1327,5.0939,5.0581,5.025,4.9946,4.9667,4.9411,4.9177,4.8963,4.8767,4.8587,4.8422,4.8269,4.8128,4.7996,4.7872,4.7755,4.7644,4.7538,4.7437,4.7339,4.7244,4.7153,4.7064,4.6978,4.6895,4.6815,4.6738,4.6665,4.6595,4.6529,4.6467,4.6409,4.6356,4.6307,4.6263,4.6223,4.6188,4.6158,4.6132,4.611,4.6092,4.6077,4.6065,4.6056,4.6049,4.6044,4.6041,4.6039,4.6037,4.6037,4.6036
4.1824,4.182,4.1813,4.1803,4.1792,4.1781,4.1771,4.1765,4.1765,4.1773,4.1791,4.1821,4.1866,4.1928,4.2007,4.2107,4.2229,4.2372,4.2539,4.2729,4.2941,4.3177,4.3434,4.3711,4.4007,4.4319,4.4645,4.4983,4.5329,4.5681,4.6036,4.639,4.674,4.7084,4.742,4.7745,4.8058,4.8357,4.8644,4.8916,4.9177,4.9426,4.9666,4.99,5.013,5.0361,5.0595,5.0837,5.1091,5.1361,5.165,5.1962,5.2301,5.2668,5.3067,5.35,5.3967,5.4469,5.5006,5.5578,5.6184,5.6821,5.7489,5.8185,5.8905,5.9646,6.0406,6.118,6.1966,6.2758,6.3555,6.4353,6.5148,6.5938,6.6719,6.749,6.8247,6.899,6.9716,7.0423,7.111,7.1777,7.2421,7.3041,7.3638,7.421,7.4756,7.5276,7.5769,7.6236,7.6676,7.7089,7.7477,7.7838,7.8174,7.8486,7.8775,7.9042,7.9289,7.9516,7.9727,7.9923,8.0105,8.0275,8.0436,8.0588,8.0735,8.0876,8.1013,8.1149,8.1283,8.1416,8.1549,8.1681,8.1814,8.1946,8.2077,8.2206,8.2332,8.2453,8.2567,8.2674,8.277,8.2854,8.2924,8.2978,8.3013,8.3028,8.3021,8.2991,8.2935,8.2854,8.2745,8.261,8.2448,8.2259,8.2044,8.1805,8.1543,8.126,8.0959,8.0642,8.0311,7.9971,7.9624,7.9273,7.8922,7.8574,7.823,7.7894,7.7569,7.7255,7.6955,7.6668,7.6396,7.6138,7.5893,7.5661,7.5439,7.5225,7.5017,7.4812,7.4607,7.4397,7.418,7.3953,7.371,7.345,7.3168,7.2863,7.253,7.2167,7.1774,7.1347,7.0888,7.0394,6.9866,6.9304,6.8711,6.8087,6.7434,6.6755,6.6052,6.5329,6.459,6.3837,6.3075,6.2308,6.1538,6.0771,6.001,5.9258,5.852,5.7797,5.7093,5.6411,5.5753,5.512,5.4516,5.394,5.3393,5.2878,5.2392,5.1938,5.1513,5.1119,5.0753,5.0415,5.0103,4.9816,4.9552,4.931,4.9088,4.8884,4.8696,4.8523,4.8363,4.8214,4.8074,4.7943,4.782,4.7702,4.7591,4.7483,4.738,4.7281,4.7185,4.7092,4.7003,4.6916,4.6834,4.6754,4.6679,4.6607,4.654,4.6477,4.6419,4.6365,4.6316,4.6272,4.6233,4.6199,4.6169,4.6143,4.6122,4.6105,4.6091,4.608,4.6072,4.6066,4.6062,4.6059,4.6057,4.6056,4.6056,4.6056
4.1915,4.1912,4.1905,4.1896,4.1886,4.1876,4.1868,4.1863,4.1865,4.1874,4.1894,4.1926,4.1972,4.2036,4.2117,4.2218,4.2341,4.2486,4.2653,4.2844,4.3057,4.3293,4.355,4.3827,4.4123,4.4435,4.4761,4.5098,4.5443,4.5795,4.6148,4.6501,4.6851,4.7195,4.753,4.7855,4.8168,4.8468,4.8755,4.9029,4.9291,4.9543,4.9786,5.0022,5.0257,5.0491,5.073,5.0977,5.1237,5.1512,5.1807,5.2126,5.2471,5.2846,5.3252,5.3692,5.4166,5.4676,5.5221,5.5801,5.6415,5.7062,5.7738,5.8442,5.9171,5.9921,6.0689,6.1473,6.2267,6.3069,6.3875,6.4681,6.5485,6.6284,6.7075,6.7855,6.8622,6.9374,7.011,7.0827,7.1524,7.2201,7.2856,7.3488,7.4096,7.4679,7.5238,7.5771,7.6278,7.676,7.7215,7.7644,7.8048,7.8427,7.8781,7.9112,7.9421,7.9708,7.9976,8.0225,8.0458,8.0675,8.088,8.1073,8.1256,8.1431,8.1599,8.1761,8.192,8.2076,8.223,8.2383,8.2534,8.2684,8.2834,8.2982,8.3128,8.327,8.3408,8.3541,8.3666,8.3781,8.3885,8.3976,8.4051,8.4109,8.4147,8.4163,8.4156,8.4124,8.4066,8.398,8.3866,8.3725,8.3555,8.3357,8.3133,8.2883,8.261,8.2315,8.2002,8.1671,8.1328,8.0974,8.0613,8.0248,7.9883,7.952,7.9162,7.8811,7.8471,7.8142,7.7826,7.7524,7.7236,7.6962,7.6701,7.6452,7.6213,7.5982,7.5756,7.5533,7.531,7.5082,7.4847,7.46,7.4339,7.406,7.376,7.3436,7.3085,7.2705,7.2294,7.1852,7.1376,7.0867,7.0324,6.975,6.9143,6.8507,6.7842,6.7153,6.644,6.5709,6.4961,6.42,6.343,6.2656,6.188,6.1106,6.0339,5.9581,5.8836,5.8107,5.7398,5.6709,5.6045,5.5406,5.4794,5.4211,5.3657,5.3134,5.2641,5.2178,5.1745,5.1342,5.0967,5.0619,5.0298,5.0001,4.9728,4.9476,4.9244,4.903,4.8832,4.8649,4.8479,4.8321,4.8172,4.8033,4.7901,4.7776,4.7656,4.7542,4.7432,4.7327,4.7225,4.7128,4.7034,4.6944,4.6858,4.6776,4.6698,4.6624,4.6556,4.6491,4.6432,4.6378,4.6329,4.6286,4.6247,4.6213,4.6184,4.616,4.6139,4.6123,4.611,4.61,4.6093,4.6088,4.6085,4.6083,4.6082,4.6082,4.6081,4.6081
4.2023,4.202,4.2014,4.2006,4.1997,4.1988,4.1982,4.1979,4.1982,4.1994,4.2016,4.205,4.2099,4.2164,4.2247,4.235,4.2474,4.2621,4.2789,4.2981,4.3195,4.3431,4.3689,4.3966,4.4262,4.4573,4.4899,4.5235,4.558,4.5931,4.6284,4.6636,4.6985,4.7328,4.7664,4.7988,4.8302,4.8603,4.8891,4.9166,4.9431,4.9684,4.993,5.0171,5.0409,5.0649,5.0893,5.1146,5.1412,5.1694,5.1996,5.2322,5.2675,5.3058,5.3473,5.3921,5.4405,5.4924,5.5478,5.6068,5.6691,5.7348,5.8034,5.8748,5.9487,6.0247,6.1026,6.182,6.2624,6.3437,6.4253,6.5071,6.5886,6.6696,6.7497,6.8289,6.9067,6.9831,7.0578,7.1307,7.2017,7.2707,7.3375,7.402,7.4642,7.524,7.5814,7.6364,7.6888,7.7387,7.7861,7.831,7.8734,7.9134,7.9511,7.9865,8.0198,8.051,8.0803,8.1079,8.1338,8.1583,8.1815,8.2035,8.2245,8.2447,8.2642,8.2832,8.3016,8.3197,8.3376,8.3552,8.3726,8.3898,8.4067,8.4235,8.4398,8.4558,8.4711,8.4857,8.4995,8.5121,8.5235,8.5333,8.5415,8.5477,8.5518,8.5536,8.5529,8.5495,8.5433,8.5342,8.5222,8.5073,8.4893,8.4685,8.4449,8.4187,8.39,8.3591,8.3262,8.2917,8.2557,8.2187,8.1809,8.1427,8.1044,8.0664,8.0288,7.992,7.9561,7.9214,7.8879,7.8558,7.8251,7.7958,7.7677,7.7408,7.7148,7.6896,7.6649,7.6404,7.6158,7.5908,7.565,7.5381,7.5098,7.4796,7.4473,7.4127,7.3754,7.3353,7.2922,7.2459,7.1964,7.1436,7.0876,7.0284,6.9662,6.9011,6.8333,6.763,6.6906,6.6163,6.5404,6.4634,6.3855,6.3072,6.2287,6.1506,6.0731,5.9965,5.9213,5.8477,5.776,5.7064,5.6392,5.5745,5.5125,5.4534,5.3971,5.3439,5.2936,5.2464,5.2021,5.1607,5.1221,5.0863,5.053,5.0222,4.9937,4.9673,4.9429,4.9204,4.8995,4.88,4.8619,4.8449,4.829,4.814,4.7999,4.7864,4.7736,4.7613,4.7496,4.7383,4.7275,4.7172,4.7073,4.6978,4.6888,4.6803,4.6722,4.6646,4.6576,4.6511,4.6451,4.6396,4.6347,4.6303,4.6265,4.6232,4.6204,4.6181,4.6162,4.6147,4.6135,4.6127,4.6121,4.6117,4.6115,4.6114,4.6113,4.6114,4.6114,4.6114
4.2146,4.2143,4.2138,4.2131,4.2124,4.2117,4.2112,4.2112,4.2118,4.2132,4.2156,4.2193,4.2244,4.2311,4.2397,4.2502,4.2629,4.2776,4.2947,4.314,4.3355,4.3592,4.385,4.4128,4.4423,4.4735,4.506,4.5396,4.574,4.609,4.6442,4.6794,4.7143,4.7485,4.782,4.8145,4.8459,4.8761,4.9051,4.9328,4.9595,4.9852,5.0101,5.0346,5.0589,5.0834,5.1084,5.1344,5.1617,5.1906,5.2217,5.2551,5.2913,5.3305,5.373,5.4188,5.4681,5.5211,5.5776,5.6376,5.7011,5.7678,5.8376,5.9101,5.9851,6.0624,6.1414,6.222,6.3036,6.3861,6.469,6.552,6.6347,6.717,6.7984,6.8789,6.958,7.0358,7.1119,7.1862,7.2587,7.3291,7.3975,7.4637,7.5276,7.5891,7.6484,7.7052,7.7597,7.8117,7.8613,7.9086,7.9534,7.996,8.0364,8.0746,8.1107,8.1449,8.1773,8.208,8.2371,8.2648,8.2912,8.3165,8.3408,8.3643,8.3869,8.409,8.4306,8.4517,8.4724,8.4928,8.5129,8.5326,8.552,8.571,8.5895,8.6074,8.6245,8.6408,8.656,8.67,8.6824,8.6932,8.7021,8.7089,8.7133,8.7153,8.7145,8.7109,8.7043,8.6946,8.6818,8.6659,8.6469,8.6248,8.5999,8.5722,8.5419,8.5093,8.4746,8.4382,8.4004,8.3614,8.3216,8.2814,8.2411,8.201,8.1613,8.1224,8.0844,8.0475,8.0119,7.9776,7.9446,7.9129,7.8825,7.8532,7.8248,7.7971,7.7699,7.7428,7.7156,7.6879,7.6595,7.6299,7.5988,7.566,7.531,7.4938,7.4539,7.4113,7.3657,7.317,7.2652,7.2102,7.1521,7.091,7.0269,6.96,6.8905,6.8187,6.7448,6.6691,6.592,6.5138,6.4348,6.3554,6.276,6.1969,6.1185,6.041,5.9649,5.8904,5.8178,5.7474,5.6792,5.6136,5.5507,5.4906,5.4333,5.379,5.3277,5.2793,5.2338,5.1913,5.1515,5.1143,5.0798,5.0477,5.0178,4.9901,4.9644,4.9405,4.9183,4.8975,4.8781,4.8599,4.8428,4.8266,4.8113,4.7968,4.7829,4.7697,4.7571,4.7451,4.7335,4.7225,4.712,4.7021,4.6926,4.6837,4.6753,4.6675,4.6602,4.6535,4.6474,4.6419,4.637,4.6327,4.6289,4.6257,4.623,4.6208,4.619,4.6177,4.6167,4.616,4.6155,4.6153,4.6152,4.6152,4.6153,4.6153,4.6154,4.6155
4.2284,4.2282,4.2277,4.2272,4.2266,4.2261,4.2259,4.2261,4.2269,4.2286,4.2313,4.2353,4.2407,4.2477,4.2566,4.2674,4.2802,4.2953,4.3125,4.3319,4.3536,4.3774,4.4033,4.4311,4.4607,4.4919,4.5244,4.5579,4.5923,4.6272,4.6624,4.6975,4.7324,4.7666,4.8001,4.8327,4.8641,4.8944,4.9235,4.9515,4.9785,5.0045,5.0299,5.0548,5.0797,5.1048,5.1305,5.1572,5.1852,5.2151,5.247,5.2814,5.3186,5.3588,5.4023,5.4492,5.4996,5.5537,5.6114,5.6726,5.7373,5.8052,5.8762,5.95,6.0263,6.1048,6.1852,6.2671,6.3501,6.4339,6.5182,6.6025,6.6867,6.7704,6.8534,6.9353,7.016,7.0953,7.173,7.249,7.3232,7.3954,7.4655,7.5336,7.5995,7.6632,7.7246,7.7837,7.8405,7.895,7.9473,7.9973,8.045,8.0906,8.1341,8.1756,8.2151,8.2528,8.2887,8.323,8.3559,8.3873,8.4176,8.4467,8.4748,8.502,8.5284,8.5541,8.5793,8.6039,8.628,8.6516,8.6748,8.6975,8.7197,8.7414,8.7623,8.7825,8.8018,8.8199,8.8368,8.8522,8.866,8.8778,8.8876,8.895,8.8998,8.9019,8.9011,8.8972,8.8901,8.8797,8.866,8.849,8.8287,8.8052,8.7787,8.7492,8.7171,8.6826,8.6459,8.6073,8.5673,8.5261,8.4841,8.4415,8.3989,8.3564,8.3143,8.2729,8.2325,8.1931,8.1549,8.118,8.0824,8.0481,8.0149,7.9828,7.9516,7.921,7.8908,7.8607,7.8305,7.7998,7.7682,7.7355,7.7013,7.6653,7.6273,7.587,7.5441,7.4986,7.4501,7.3987,7.3442,7.2867,7.2261,7.1626,7.0963,7.0273,6.9559,6.8823,6.8067,6.7294,6.6508,6.5711,6.4908,6.4102,6.3296,6.2494,6.1699,6.0914,6.0143,5.9388,5.8652,5.7937,5.7245,5.6579,5.5938,5.5326,5.4742,5.4187,5.3661,5.3165,5.2697,5.2258,5.1846,5.1461,5.1101,5.0765,5.0452,5.016,4.9888,4.9633,4.9396,4.9174,4.8965,4.8769,4.8584,4.841,4.8244,4.8087,4.7937,4.7795,4.7659,4.7529,4.7406,4.7289,4.7177,4.7071,4.6972,4.6878,4.6791,4.671,4.6635,4.6566,4.6504,4.6449,4.64,4.6357,4.632,4.6289,4.6263,4.6242,4.6226,4.6215,4.6206,4.6201,4.6198,4.6197,4.6198,4.6199,4.6201,4.6202,4.6203,4.6204
4.2435,4.2434,4.243,4.2426,4.2422,4.2419,4.242,4.2425,4.2436,4.2456,4.2487,4.253,4.2588,4.2661,4.2753,4.2864,4.2996,4.3148,4.3323,4.3519,4.3738,4.3978,4.4238,4.4517,4.4813,4.5125,4.545,4.5786,4.6129,4.6478,4.683,4.7181,4.7529,4.7871,4.8206,4.8532,4.8848,4.9153,4.9446,4.9728,5.0001,5.0265,5.0524,5.0779,5.1033,5.1291,5.1555,5.183,5.2119,5.2426,5.2755,5.3109,5.3492,5.3905,5.4351,5.4832,5.5349,5.5902,5.6491,5.7116,5.7776,5.8468,5.9192,5.9943,6.072,6.152,6.2337,6.3171,6.4016,6.4869,6.5727,6.6586,6.7444,6.8297,6.9143,6.9979,7.0803,7.1614,7.241,7.3188,7.395,7.4692,7.5415,7.6117,7.6799,7.746,7.8099,7.8716,7.9312,7.9886,8.0439,8.0971,8.1482,8.1973,8.2444,8.2896,8.333,8.3747,8.4148,8.4533,8.4904,8.5262,8.5608,8.5943,8.6267,8.6583,8.689,8.719,8.7482,8.7768,8.8048,8.8322,8.859,8.8851,8.9105,8.9352,8.9589,8.9817,9.0034,9.0237,9.0425,9.0596,9.0748,9.0878,9.0985,9.1066,9.1118,9.1141,9.1132,9.109,9.1013,9.0901,9.0754,9.0571,9.0354,9.0102,8.9819,8.9505,8.9162,8.8795,8.8405,8.7995,8.757,8.7133,8.6687,8.6235,8.5782,8.533,8.4882,8.444,8.4008,8.3586,8.3175,8.2776,8.239,8.2016,8.1654,8.1301,8.0956,8.0617,8.0281,7.9947,7.9609,7.9267,7.8916,7.8553,7.8175,7.778,7.7365,7.6927,7.6464,7.5974,7.5457,7.491,7.4335,7.373,7.3097,7.2435,7.1746,7.1032,7.0295,6.9538,6.8762,6.797,6.7167,6.6354,6.5535,6.4715,6.3895,6.308,6.2272,6.1475,6.0692,5.9926,5.9178,5.8451,5.7748,5.707,5.6417,5.5792,5.5196,5.4627,5.4088,5.3577,5.3095,5.2641,5.2214,5.1813,5.1437,5.1085,5.0756,5.0447,5.0159,4.9888,4.9634,4.9396,4.9172,4.896,4.8761,4.8572,4.8392,4.8222,4.806,4.7906,4.776,4.762,4.7488,4.7362,4.7244,4.7132,4.7026,4.6928,4.6837,4.6753,4.6675,4.6605,4.6542,4.6486,4.6437,4.6394,4.6358,4.6328,4.6304,4.6285,4.6271,4.6261,4.6254,4.6251,4.625,4.6251,4.6253,4.6256,4.6258,4.6261,4.6263,4.6264
